"('HTTP://', 'HT', '', ':80', '', ':80')"
"('http://', 'ht', '', '/html/rfc1034#section-3.5', '/', 'html/rfc1034#section-3.5')"
"('http://', 'ht', '', '/html/rfc2397', '/', 'html/rfc2397')"
"('http://', 'ht', '', '/html/rfc2617#section-3', '/', 'html/rfc2617#section-3')"
"('http://', 'ht', '', '/html/rfc3339#section-5.6', '/', 'html/rfc3339#section-5.6')"
"('http://', 'ht', '', '/html/rfc3501#section-5.1.3', '/', 'html/rfc3501#section-5.1.3')"
"('http://', 'ht', '', '/html/rfc4122', '/', 'html/rfc4122')"
"('http://', 'ht', '', '/html/rfc5849#section-3.4.1.3.2', '/', 'html/rfc5849#section-3.4.1.3.2')"
"('http://', 'ht', '', '/html/rfc6838#section-5', '/', 'html/rfc6838#section-5')"
"('http://', 'ht', '', '/htmlparser2', '/', 'htmlparser2')"
"('http://', 'ht', '', '/hughsk/is-typedarray/blob/master/LICENSE.md', '/', 'hughsk/is-typedarray/blob/master/LICENSE.md')"
"('http://', 'ht', '', '/iamnoah', '/', 'iamnoah')"
"('http://', 'ht', '', '/images/a_documentcloud_project.png', '/', 'images/a_documentcloud_project.png')"
"('http://', 'ht', '', '/images/falafel.png', '/', 'images/falafel.png')"
"('http://', 'ht', '', '/images/gitterbadge.svg', '/', 'images/gitterbadge.svg')"
"('http://', 'ht', '', '/images/logo.png', '/', 'images/logo.png')"
"('http://', 'ht', '', '/img.png', '/', 'img.png')"
"('http://', 'ht', '', '/img2.gif', '/', 'img2.gif')"
"('http://', 'ht', '', '/indutny/node-ip.git', '/', 'indutny/node-ip.git')"
"('http://', 'ht', '', '/isarray/download/isarray-1.0.0.tgz', '/', 'isarray/download/isarray-1.0.0.tgz')"
"('http://', 'ht', '', '/items/112H3i0e0o0P0a2Q2r11/Screenshot.png', '/', 'items/112H3i0e0o0P0a2Q2r11/Screenshot.png')"
"('http://', 'ht', '', '/items/18471z1H402O24072r1J/Screenshot.png', '/', 'items/18471z1H402O24072r1J/Screenshot.png')"
"('http://', 'ht', '', '/items/1X413v1a3M0d3C2c1E0i/Screenshot.png', '/', 'items/1X413v1a3M0d3C2c1E0i/Screenshot.png')"
"('http://', 'ht', '', '/items/2i3h1d3t121M2Z1A3Q0N/Screenshot.png', '/', 'items/2i3h1d3t121M2Z1A3Q0N/Screenshot.png')"
"('http://', 'ht', '', '/janl/mustache.js#readme', '/', 'janl/mustache.js#readme')"
"('http://', 'ht', '', '/javascript/#scrollspy', '/', 'javascript/#scrollspy')"
"('http://', 'ht', '', '/jmtulloss', '/', 'jmtulloss')"
"('http://', 'ht', '', '/jprichardson/node-fs-extra', '/', 'jprichardson/node-fs-extra')"
"('http://', 'ht', '', '/jprichardson/node-jsonfile', '/', 'jprichardson/node-jsonfile')"
"('http://', 'ht', '', '/jquery-2.1.1.js', '/', 'jquery-2.1.1.js')"
"('http://', 'ht', '', '/jquery.js', '/', 'jquery.js')"
"('http://', 'ht', '', '/jquery/layer', '/', 'jquery/layer')"
"('http://', 'ht', '', '/jquery/layer/?form=local', '/', 'jquery/layer/?form=local')"
"('http://', 'ht', '', '/jquery/layer/api.html?form=local', '/', 'jquery/layer/api.html?form=local')"
"('http://', 'ht', '', '/jrburke', '/', 'jrburke')"
"('http://', 'ht', '', '/jrburke/amdefine', '/', 'jrburke/amdefine')"
"('http://', 'ht', '', '/jrburke/requirejs', '/', 'jrburke/requirejs')"
"('http://', 'ht', '', '/js/escodegen', '/', 'js/escodegen')"
"('http://', 'ht', '', '/js/jquery/1.9.1/jquery-1.9.1.min.js', '/', 'js/jquery/1.9.1/jquery-1.9.1.min.js')"
"('http://', 'ht', '', '/jschardet/download/jschardet-1.6.0.tgz', '/', 'jschardet/download/jschardet-1.6.0.tgz')"
"('http://', 'ht', '', '/jsp/jstl/core', '/', 'jsp/jstl/core')"
"('http://', 'ht', '', '/jsp/jstl/functions', '/', 'jsp/jstl/functions')"
"('http://', 'ht', '', '/juliangruber/isarray', '/', 'juliangruber/isarray')"
"('http://', 'ht', '', '/justmoon/node-extend.svg', '/', 'justmoon/node-extend.svg')"
"('http://', 'ht', '', '/kelektiv/node-uuid', '/', 'kelektiv/node-uuid')"
"('http://', 'ht', '', '/key-exists', '/', 'key-exists')"
"('http://', 'ht', '', '/key-missing', '/', 'key-missing')"
"('http://', 'ht', '', '/kriskowal', '/', 'kriskowal')"
"('http://', 'ht', '', '/kriszyp/json-schema', '/', 'kriszyp/json-schema')"
"('http://', 'ht', '', '/kylichuku', '/', 'kylichuku')"
"('http://', 'ht', '', '/latest/json-schema-validation.html', '/', 'latest/json-schema-validation.html')"
"('http://', 'ht', '', '/layui/laydate', '/', 'layui/laydate')"
"('http://', 'ht', '', '/layui/layer', '/', 'layui/layer')"
"('http://', 'ht', '', '/levn/download/levn-0.3.0.tgz', '/', 'levn/download/levn-0.3.0.tgz')"
"('http://', 'ht', '', '/library/functions.html#range', '/', 'library/functions.html#range')"
"('http://', 'ht', '', '/library/itertools.html', '/', 'library/itertools.html')"
"('http://', 'ht', '', '/library/uuid.html', '/', 'library/uuid.html')"
"('http://', 'ht', '', '/license', '/', 'license')"
"('http://', 'ht', '', '/licenses/BSD-3-Clause', '/', 'licenses/BSD-3-Clause')"
"('http://', 'ht', '', '/licenses/MIT', '/', 'licenses/MIT')"
"('http://', 'ht', '', '/licenses/isc', '/', 'licenses/isc')"
"('http://', 'ht', '', '/licenses/mit', '/', 'licenses/mit')"
"('http://', 'ht', '', '/licenses/publicdomain', '/', 'licenses/publicdomain')"
"('http://', 'ht', '', '/ljharb/object-keys.svg', '/', 'ljharb/object-keys.svg')"
"('http://', 'ht', '', '/ljharb/qs.svg', '/', 'ljharb/qs.svg')"
"('http://', 'ht', '', '/localForage', '/', 'localForage')"
"('http://', 'ht', '', '/log/20100309-faster-timeouts', '/', 'log/20100309-faster-timeouts')"
"('http://', 'ht', '', '/lukesutton', '/', 'lukesutton')"
"('http://', 'ht', '', '/man/2/connect', '/', 'man/2/connect')"
"('http://', 'ht', '', '/manual/zh/function.oci-connect.php', '/', 'manual/zh/function.oci-connect.php')"
"('http://', 'ht', '', '/markedjs/marked/issues', '/', 'markedjs/marked/issues')"
"('http://', 'ht', '', '/maxogden/concat-stream.git', '/', 'maxogden/concat-stream.git')"
"('http://', 'ht', '', '/maxogden/concat-stream/issues', '/', 'maxogden/concat-stream/issues')"
"('http://', 'ht', '', '/me', '/', 'me')"
"('http://', 'ht', '', '/methods/download/methods-1.1.2.tgz', '/', 'methods/download/methods-1.1.2.tgz')"
"('http://', 'ht', '', '/michael/data', '/', 'michael/data')"
"('http://', 'ht', '', '/mikeal/request', '/', 'mikeal/request')"
"('http://', 'ht', '', '/mime-db/download/mime-db-1.35.0.tgz', '/', 'mime-db/download/mime-db-1.35.0.tgz')"
"('http://', 'ht', '', '/mime-types/download/mime-types-2.1.19.tgz', '/', 'mime-types/download/mime-types-2.1.19.tgz')"
"('http://', 'ht', '', '/minipass', '/', 'minipass')"
"('http://', 'ht', '', '/minipass-collect', '/', 'minipass-collect')"
"('http://', 'ht', '', '/minipass-fetch', '/', 'minipass-fetch')"
"('http://', 'ht', '', '/minipass-flush', '/', 'minipass-flush')"
"('http://', 'ht', '', '/minipass-pipeline', '/', 'minipass-pipeline')"
"('http://', 'ht', '', '/minizlib', '/', 'minizlib')"
"('http://', 'ht', '', '/mirven/underscore.lua', '/', 'mirven/underscore.lua')"
"('http://', 'ht', '', '/mobile', '/', 'mobile')"
"('http://', 'ht', '', '/mozilla-central/source/content/xslt/src/xpath/txXPathOptimizer.cpp', '/', 'mozilla-central/source/content/xslt/src/xpath/txXPathOptimizer.cpp')"
"('http://', 'ht', '', '/mozilla-central/source/netwerk/test/unit/data/test_psl.txt?raw=1', '/', 'mozilla-central/source/netwerk/test/unit/data/test_psl.txt?raw=1')"
"('http://', 'ht', '', '/mozilla/localForage', '/', 'mozilla/localForage')"
"('http://', 'ht', '', '/mozilla/localForage/issues', '/', 'mozilla/localForage/issues')"
"('http://', 'ht', '', '/mozilla/source-map.git', '/', 'mozilla/source-map.git')"
"('http://', 'ht', '', '/ms/download/ms-2.0.0.tgz', '/', 'ms/download/ms-2.0.0.tgz')"
"('http://', 'ht', '', '/mscdex/node-ftp.git', '/', 'mscdex/node-ftp.git')"
"('http://', 'ht', '', '/mscdex/node-ftp/raw/master/LICENSE', '/', 'mscdex/node-ftp/raw/master/LICENSE')"
"('http://', 'ht', '', '/mvcb', '/', 'mvcb')"
"('http://', 'ht', '', '/mw1024/5db11ff4jw1ehcyirr6quj20q00ex42w.jpg', '/', 'mw1024/5db11ff4jw1ehcyirr6quj20q00ex42w.jpg')"
"('http://', 'ht', '', '/news/2003/news-VASIMR.asp', '/', 'news/2003/news-VASIMR.asp')"
"('http://', 'ht', '', '/news/2003/news-laundry.asp', '/', 'news/2003/news-laundry.asp')"
"('http://', 'ht', '', '/news/2003/news-starcity.asp', '/', 'news/2003/news-starcity.asp')"
"('http://', 'ht', '', '/nginx/raw-file/default/conf/mime.types', '/', 'nginx/raw-file/default/conf/mime.types')"
"('http://', 'ht', '', '/node-rsa/download/node-rsa-1.0.5.tgz', '/', 'node-rsa/download/node-rsa-1.0.5.tgz')"
"('http://', 'ht', '', '/nolanlawson/raw/c83e9039edf2278047e9', '/', 'nolanlawson/raw/c83e9039edf2278047e9')"
"('http://', 'ht', '', '/notes/javascript-encoding#surrogate-formulae', '/', 'notes/javascript-encoding#surrogate-formulae')"
"('http://', 'ht', '', '/npm/dm/fs-extra.svg', '/', 'npm/dm/fs-extra.svg')"
"('http://', 'ht', '', '/npm/dm/object-keys.svg', '/', 'npm/dm/object-keys.svg')"
"('http://', 'ht', '', '/npm/dm/qs.svg', '/', 'npm/dm/qs.svg')"
"('http://', 'ht', '', '/npm/fs-extra.png?downloads=true&downloadRank=true&stars=true', '/', 'npm/fs-extra.png?downloads=true&downloadRank=true&stars=true')"
"('http://', 'ht', '', '/npm/l/object-keys.svg', '/', 'npm/l/object-keys.svg')"
"('http://', 'ht', '', '/npm/l/qs.svg', '/', 'npm/l/qs.svg')"
"('http://', 'ht', '', '/npm/l/xmlbuilder.svg?style=flat-square', '/', 'npm/l/xmlbuilder.svg?style=flat-square')"
"('http://', 'ht', '', '/npm/v/async-limiter.svg?style=flat-square', '/', 'npm/v/async-limiter.svg?style=flat-square')"
"('http://', 'ht', '', '/npm/v/cookiejar.svg', '/', 'npm/v/cookiejar.svg')"
"('http://', 'ht', '', '/npm/v/css-select.svg', '/', 'npm/v/css-select.svg')"
"('http://', 'ht', '', '/npm/v/entities.svg', '/', 'npm/v/entities.svg')"
"('http://', 'ht', '', '/npm/v/htmlparser2.svg?style=flat', '/', 'npm/v/htmlparser2.svg?style=flat')"
"('http://', 'ht', '', '/npm/v/xmlbuilder.svg?style=flat-square', '/', 'npm/v/xmlbuilder.svg?style=flat-square')"
"('http://', 'ht', '', '/nwmatcher', '/', 'nwmatcher')"
"('http://', 'ht', '', '/obj-vs-arr-iteration', '/', 'obj-vs-arr-iteration')"
"('http://', 'ht', '', '/obj.json', '/', 'obj.json')"
"('http://', 'ht', '', '/oozcitak/xmlbuilder-js', '/', 'oozcitak/xmlbuilder-js')"
"('http://', 'ht', '', '/oozcitak/xmlbuilder-js/issues', '/', 'oozcitak/xmlbuilder-js/issues')"
"('http://', 'ht', '', '/optionator/download/optionator-0.8.2.tgz', '/', 'optionator/download/optionator-0.8.2.tgz')"
"('http://', 'ht', '', '/original.js', '/', 'original.js')"
"('http://', 'ht', '', '/otherpath', '/', 'otherpath')"
"('http://', 'ht', '', '/p&#x61', '/', 'p&#x61')"
"('http://', 'ht', '', '/p/esprima/issues/detail?id=10', '/', 'p/esprima/issues/detail?id=10')"
"('http://', 'ht', '', '/p/esprima/issues/detail?id=15', '/', 'p/esprima/issues/detail?id=15')"
"('http://', 'ht', '', '/p/esprima/issues/detail?id=16', '/', 'p/esprima/issues/detail?id=16')"
"('http://', 'ht', '', '/p/esprima/issues/entry', '/', 'p/esprima/issues/entry')"
"('http://', 'ht', '', '/p/swfobject', '/', 'p/swfobject')"
"('http://', 'ht', '', '/p/swfobject/wiki/documentation', '/', 'p/swfobject/wiki/documentation')"
"('http://', 'ht', '', '/packagemanager.html', '/', 'packagemanager.html')"
"('http://', 'ht', '', '/page?param=value&param2&param3', '/', 'page?param=value&param2&param3')"
"('http://', 'ht', '', '/pages', '/', 'pages')"
"('http://', 'ht', '', '/pages/%s', '/', 'pages/%s')"
"('http://', 'ht', '', '/parse5', '/', 'parse5')"
"('http://', 'ht', '', '/parse5/#parse5+ParserStream', '/', 'parse5/#parse5+ParserStream')"
"('http://', 'ht', '', '/parse5/#parse5+SAXParser', '/', 'parse5/#parse5+SAXParser')"
"('http://', 'ht', '', '/parse5/#parse5+SAXParser+stop', '/', 'parse5/#parse5+SAXParser+stop')"
"('http://', 'ht', '', '/parse5/#parse5+SerializerStream', '/', 'parse5/#parse5+SerializerStream')"
"('http://', 'ht', '', '/parse5/#parse5+parse', '/', 'parse5/#parse5+parse')"
"('http://', 'ht', '', '/parse5/#parse5+parseFragment', '/', 'parse5/#parse5+parseFragment')"
"('http://', 'ht', '', '/parse5/#parse5+serialized', '/', 'parse5/#parse5+serialized')"
"('http://', 'ht', '', '/path', '/', 'path')"
"('http://', 'ht', '', '/path/file.ext', '/', 'path/file.ext')"
"('http://', 'ht', '', '/path/to', '/', 'path/to')"
"('http://', 'ht', '', '/path/to/img.jpg?x', '/', 'path/to/img.jpg?x')"
"('http://', 'ht', '', '/people/ari/index.html', '/', 'people/ari/index.html')"
"('http://', 'ht', '', '/people/montulli/index.html', '/', 'people/montulli/index.html')"
"('http://', 'ht', '', '/plugins/genshell/genshell.png', '/', 'plugins/genshell/genshell.png')"
"('http://', 'ht', '', '/post/59142742143/designing-apis-for-asynchrony', '/', 'post/59142742143/designing-apis-for-asynchrony')"
"('http://', 'ht', '', '/post/61672207151/setimmediate-etc', '/', 'post/61672207151/setimmediate-etc')"
"('http://', 'ht', '', '/post/61761231881/javascript-schedulers', '/', 'post/61761231881/javascript-schedulers')"
"('http://', 'ht', '', '/post/html-escaping', '/', 'post/html-escaping')"
"('http://', 'ht', '', '/post/redis-persistence-demystified.html', '/', 'post/redis-persistence-demystified.html')"
"('http://', 'ht', '', '/posts/embed-bitbucket-source-code-on-your-website', '/', 'posts/embed-bitbucket-source-code-on-your-website')"
"('http://', 'ht', '', '/prelude-ls/download/prelude-ls-1.1.2.tgz', '/', 'prelude-ls/download/prelude-ls-1.1.2.tgz')"
"('http://', 'ht', '', '/process-nextick-args/download/process-nextick-args-2.0.0.tgz', '/', 'process-nextick-args/download/process-nextick-args-2.0.0.tgz')"
"('http://', 'ht', '', '/promises-spec', '/', 'promises-spec')"
"('http://', 'ht', '', '/promises-spec/assets/logo-small.png', '/', 'promises-spec/assets/logo-small.png')"
"('http://', 'ht', '', '/prop', '/', 'prop')"
"('http://', 'ht', '', '/public-key_cryptography/public-key_signatures.html', '/', 'public-key_cryptography/public-key_signatures.html')"
"('http://', 'ht', '', '/publicdomain/zero/1.0', '/', 'publicdomain/zero/1.0')"
"('http://', 'ht', '', '/pull-requests', '/', 'pull-requests')"
"('http://', 'ht', '', '/q/5827612', '/', 'q/5827612')"
"('http://', 'ht', '', '/qs/download/qs-6.5.2.tgz', '/', 'qs/download/qs-6.5.2.tgz')"
"('http://', 'ht', '', '/questions/10046972/msie-returns-status-code-of-1223-for-ajax-request', '/', 'questions/10046972/msie-returns-status-code-of-1223-for-ajax-request')"
"('http://', 'ht', '', '/questions/104845/permission-to-make-symbolic-links-in-windows-7', '/', 'questions/104845/permission-to-make-symbolic-links-in-windows-7')"
"('http://', 'ht', '', '/questions/14967647', '/', 'questions/14967647')"
"('http://', 'ht', '', '/questions/151118/understand-compgen-builtin-command', '/', 'questions/151118/understand-compgen-builtin-command')"
"('http://', 'ht', '', '/questions/183485/can-anyone-recommend-a-good-free-javascript-for-punycode-to-unicode-conversion/301287#301287', '/', 'questions/183485/can-anyone-recommend-a-good-free-javascript-for-punycode-to-unicode-conversion/301287#301287')"
"('http://', 'ht', '', '/questions/201323/using-a-regular-expression-to-validate-an-email-address#answer-8829363', '/', 'questions/201323/using-a-regular-expression-to-validate-an-email-address#answer-8829363')"
"('http://', 'ht', '', '/questions/29596714/new-es6-syntax-for-importing-commonjs-amd-modules-i-e-import-foo-require', '/', 'questions/29596714/new-es6-syntax-for-importing-commonjs-amd-modules-i-e-import-foo-require')"
"('http://', 'ht', '', '/questions/298750/how-do-i-select-text-nodes-with-jquery', '/', 'questions/298750/how-do-i-select-text-nodes-with-jquery')"
"('http://', 'ht', '', '/questions/53497/regular-expression-that-matches-valid-ipv6-addresses', '/', 'questions/53497/regular-expression-that-matches-valid-ipv6-addresses')"
"('http://', 'ht', '', '/questions/7224445/css3-selection-behaves-differently-in-ff-chrome', '/', 'questions/7224445/css3-selection-behaves-differently-in-ff-chrome')"
"('http://', 'ht', '', '/questions/tagged/typescript', '/', 'questions/tagged/typescript')"
"('http://', 'ht', '', '/ratbeard', '/', 'ratbeard')"
"('http://', 'ht', '', '/readable-stream/download/readable-stream-2.3.6.tgz', '/', 'readable-stream/download/readable-stream-2.3.6.tgz')"
"('http://', 'ht', '', '/removeClass', '/', 'removeClass')"
"('http://', 'ht', '', '/repos/asf/httpd/httpd/trunk/docs/conf/mime.types', '/', 'repos/asf/httpd/httpd/trunk/docs/conf/mime.types')"
"('http://', 'ht', '', '/repos/icu/data/trunk/charset/data/xml/gb-18030-2000.xml', '/', 'repos/icu/data/trunk/charset/data/xml/gb-18030-2000.xml')"
"('http://', 'ht', '', '/request/request/issues', '/', 'request/request/issues')"
"('http://', 'ht', '', '/resource.json', '/', 'resource.json')"
"('http://', 'ht', '', '/respondjs', '/', 'respondjs')"
"('http://', 'ht', '', '/ros%C3%A9', '/', 'ros%C3%A9')"
"('http://', 'ht', '', '/rss/1.0', '/', 'rss/1.0')"
"('http://', 'ht', '', '/rss/1.0/modules/content', '/', 'rss/1.0/modules/content')"
"('http://', 'ht', '', '/rss/1.0/modules/event', '/', 'rss/1.0/modules/event')"
"('http://', 'ht', '', '/rss/1.0/modules/syndication', '/', 'rss/1.0/modules/syndication')"
"('http://', 'ht', '', '/rss/1.0/modules/taxonomy', '/', 'rss/1.0/modules/taxonomy')"
"('http://', 'ht', '', '/rss/examples/rss2sample.xml', '/', 'rss/examples/rss2sample.xml')"
"('http://', 'ht', '', '/rstacruz/jquery-stuff/tree/master/anchorjump', '/', 'rstacruz/jquery-stuff/tree/master/anchorjump')"
"('http://', 'ht', '', '/rvagg/isstream', '/', 'rvagg/isstream')"
"('http://', 'ht', '', '/ry/http-parser', '/', 'ry/http-parser')"
"('http://', 'ht', '', '/ryah', '/', 'ryah')"
"('http://', 'ht', '', '/ryfo1jk4', '/', 'ryfo1jk4')"
"('http://', 'ht', '', '/safe-buffer/download/safe-buffer-5.1.2.tgz', '/', 'safe-buffer/download/safe-buffer-5.1.2.tgz')"
"('http://', 'ht', '', '/safer-buffer/download/safer-buffer-2.1.2.tgz', '/', 'safer-buffer/download/safer-buffer-2.1.2.tgz')"
"('http://', 'ht', '', '/sby/muc/2681301534.html', '/', 'sby/muc/2681301534.html')"
"('http://', 'ht', '', '/schema', '/', 'schema')"
"('http://', 'ht', '', '/schemas/defs.json', '/', 'schemas/defs.json')"
"('http://', 'ht', '', '/schemas/schema.json', '/', 'schemas/schema.json')"
"('http://', 'ht', '', '/semantic-org/semantic-ui', '/', 'semantic-org/semantic-ui')"
"('http://', 'ht', '', '/sentsin_39101a660cf4671b7ec297a74cc652c74152104f.jpg', '/', 'sentsin_39101a660cf4671b7ec297a74cc652c74152104f.jpg')"
"('http://', 'ht', '', '/sentsinmy5.jpg', '/', 'sentsinmy5.jpg')"
"('http://', 'ht', '', '/sentsinsan01.jpg', '/', 'sentsinsan01.jpg')"
"('http://', 'ht', '', '/setImmediate-shim-demo', '/', 'setImmediate-shim-demo')"
"('http://', 'ht', '', '/shield/vm2.svg?style=flat-square', '/', 'shield/vm2.svg?style=flat-square')"
"('http://', 'ht', '', '/shyvo', '/', 'shyvo')"
"('http://', 'ht', '', '/site/resources/scripts/onload', '/', 'site/resources/scripts/onload')"
"('http://', 'ht', '', '/soap/envelope', '/', 'soap/envelope')"
"('http://', 'ht', '', '/some-url', '/', 'some-url')"
"('http://', 'ht', '', '/something', '/', 'something')"
"('http://', 'ht', '', '/source-map/download/source-map-0.6.1.tgz', '/', 'source-map/download/source-map-0.6.1.tgz')"
"('http://', 'ht', '', '/source/ICU/ICU-400.42/icuSources/common/punycode.c', '/', 'source/ICU/ICU-400.42/icuSources/common/punycode.c')"
"('http://', 'ht', '', '/source/WebCore/WebCore-658.28/css/CSSMediaRule.cpp', '/', 'source/WebCore/WebCore-658.28/css/CSSMediaRule.cpp')"
"('http://', 'ht', '', '/source1.js', '/', 'source1.js')"
"('http://', 'ht', '', '/source3.js', '/', 'source3.js')"
"('http://', 'ht', '', '/sources/javascript/functional', '/', 'sources/javascript/functional')"
"('http://', 'ht', '', '/stability-badges/dist/locked.svg', '/', 'stability-badges/dist/locked.svg')"
"('http://', 'ht', '', '/standalone/typedarray@latest', '/', 'standalone/typedarray@latest')"
"('http://', 'ht', '', '/string_decoder/download/string_decoder-1.1.1.tgz', '/', 'string_decoder/download/string_decoder-1.1.1.tgz')"
